global.error.InternalServerError500.message=,*,"Try again later.</p><p><a href=""https://www.gov.uk/government/organisations/hm-revenue-customs/contact/vat-online-services-helpdesk"">Call the VAT online services helpline</a> for help with Making Tax Digital for VAT.</p><p><a href=""https://www.gov.uk/government/organisations/hm-revenue-customs/contact/self-assessment-online-services-helpdesk"">Call the HMRC Self Assessment online services helpline</a> for help with Making Tax Digital for Income Tax.",*,"Rhowch gynnig arall arni yn nes ymlaen.</p><p><a href=”https://www.gov.uk/government/organisations/hm-revenue-customs/contact/vat-customs-and-excise-and-duties-enquiries-for-welsh-speaking-customers”>Ffoniwch linell Ymholiadau TAW, Tollau ac Ecséis CThEM</a> i gael cymorth gyda’r cynllun Troi Treth yn Ddigidol ar gyfer TAW.</p><p><a href=”https://www.gov.uk/government/organisations/hm-revenue-customs/contact/welsh-language-helplines”>Ffoniwch Wasanaeth Cwsmeriaid Cymraeg CThEM</a> i gael cymorth gyda’r cynllun Troi Treth yn Ddigidol ar gyfer Treth Incwm."
,*,,*,
global.error.500.title=,*,"Sorry, there is a problem with the service - 500",*,"Mae’n ddrwg gennym, mae problem gyda’r gwasanaeth – 500"
global.error.500.heading=,*,"Sorry, there is a problem with the service",*,"Mae’n ddrwg gennym, mae problem gyda’r gwasanaeth"
global.error.500.message=,*,Try again later.,*,Rhowch gynnig arall arni yn nes ymlaen.
global.error.500.p2=,*,"We may not have saved your answers. When the service is available, you may have to start again.",*,"Efallai nad ydym wedi cadw’ch atebion. Pan fydd y gwasanaeth ar gael, efallai y bydd yn rhaid i chi ddechrau eto."
global.error.500.vat_helpline.link=,*,Call the VAT online services helpline,*,"Ffoniwch linell Ymholiadau TAW, Tollau ac Ecséis CThEM"
global.error.500.vat_helpline=,*,if you need help with Making Tax Digital for VAT.,*,os oes angen cymorth arnoch gyda’r cynllun Troi Treth yn Ddigidol ar gyfer TAW.
global.error.500.sa_helpline.link=,*,Call the HMRC Self Assessment online services helpline,*,Ffoniwch Wasanaeth Cwsmeriaid Cymraeg CThEM
global.error.500.sa_helpline=,*,if you need help with Making Tax Digital for Income Tax.,*,os oes angen cymorth arnoch gyda’r cynllun Troi Treth yn Ddigidol ar gyfer Treth Incwm.
,*,,*,
##Errors that override Play default messages,*,,*,
error.maxLength =,*, You must not enter more than {0} figures,*,Ni ddylech nodi mwy na {0} o ffigurau
error.email=,*," Enter a valid email address, like yourname@example.com",*,"Nodwch gyfeiriad e-bost dilys, megis eichenw@enghraifft.com"
,*,,*,
##Errors,*,,*,
error.email.invalidchars=,*,"Business email address must only contain letters a to z, numbers, full stops, hyphens, underscores and @ signs",*,"Rhaid i gyfeiriad e-bost y busnes gynnwys dim ond y llythrennau a i z, rhifau, atalnodau llawn, cysylltnodau, tanlinellau a’r symbol @"
error.email.maxlength=,*,Business email address must be 132 characters or less,*,Rhaid i gyfeiriad e-bost y busnes fod yn 132 o gymeriadau neu lai
error.postcode.invalid=,*,"Enter a valid postcode, for example AA1 1AA",*,"Nodwch god post dilys, er enghraifft AA1 1AA"
error.postcode.invalidchars=,*,"Postcode must only include letters a to z, numbers and spaces, like AA1 1AA",*,"Rhaid i’r cod post gynnwys dim ond y llythrennau a i z, rhifau a bylchau, megis AA1 1AA"
error.postcode.blacklisted=,*,You can't use the postcode you've entered,*,Ni allwch ddefnyddio’r cod post a nodwyd gennych
error.postcode.empty=,*,"Enter a valid postcode, like AA1 1AA",*,"Nodwch god post dilys, megis AA1 1AA"
error.postcode.maxlength=,*,Postcode must be 8 characters or less,*,Rhaid i’r cod post fod yn 8 o gymeriadau neu lai
error.addressline.1.empty =,*, Enter address line 1,*,Nodwch linell cyfeiriad 1
error.addressline.1.maxlength =,*, Address line 1 must be 35 characters or less,*,Rhaid i linell cyfeiriad 1 fod yn 35 cymeriad neu lai
error.addressline.1.invalid =,*," Address line 1 must only include letters a to z, numbers, commas, ampersands, single quotation marks, full stops, apostrophes, hyphens, forward slashes, and spaces",*,"Rhaid i linell cyfeiriad 1 gynnwys dim ond y llythrennau a-z, rhifau, comas, symbolau ampersand, dyfynodau sengl, atalnodau llawn, collnodau, cysylltnodau, blaenslaesau, a bylchau"
error.addressline.2.empty =,*, Enter address line 2,*,Nodwch linell cyfeiriad 2
error.addressline.2.maxlength =,*, Address line 2 must be 35 characters or less,*,Rhaid i linell cyfeiriad 2 fod yn 35 cymeriad neu lai
error.addressline.2.invalid =,*," Address line 2 must only include letters a to z, numbers, commas, ampersands, single quotation marks, full stops, apostrophes, hyphens, forward slashes, and spaces",*,"Rhaid i linell cyfeiriad 2 gynnwys dim ond y llythrennau a-z, rhifau, comas, symbolau ampersand, dyfynodau sengl, atalnodau llawn, collnodau, cysylltnodau, blaenslaesau, a bylchau"
error.addressline.3.empty =,*, Enter address line 3,*,Nodwch linell cyfeiriad 3
error.addressline.3.maxlength =,*, Address line 3 must be 35 characters or less,*,Rhaid i linell cyfeiriad 3 fod yn 35 cymeriad neu lai
error.addressline.3.invalid =,*," Address line 3 must only include letters a to z, numbers, commas, ampersands, single quotation marks, full stops, apostrophes, hyphens, forward slashes, and spaces",*,"Rhaid i linell cyfeiriad 3 gynnwys dim ond y llythrennau a-z, rhifau, comas, symbolau ampersand, dyfynodau sengl, atalnodau llawn, collnodau, cysylltnodau, blaenslaesau, a bylchau"
error.addressline.4.empty =,*, Enter address line 4,*,Nodwch linell cyfeiriad 4
error.addressline.4.maxlength =,*, Address line 4 must be 35 characters or less,*,Rhaid i linell cyfeiriad 4 fod yn 35 cymeriad neu lai
error.addressline.4.invalid =,*," Address line 4 must only include letters a to z, numbers, commas, ampersands, single quotation marks, full stops, apostrophes, hyphens, forward slashes, and spaces",*,"Rhaid i linell cyfeiriad 4 gynnwys dim ond y llythrennau a-z, rhifau, comas, symbolau ampersand, dyfynodau sengl, atalnodau llawn, collnodau, cysylltnodau, blaenslaesau, a bylchau"
error.utr.blank=,*, Enter your business's Unique Taxpayer Reference (UTR),*,Nodwch Gyfeirnod Unigryw y Trethdalwr (UTR) eich busnes
error.utr.invalid =,*, Unique Taxpayer Reference (UTR) must be 10 numbers,*,Rhaid i Gyfeirnod Unigryw y Trethdalwr (UTR) fod yn 10 rhif
error.sautr.blank=,*,Enter the Unique Taxpayer Reference (UTR) you use for Self Assessment,*,Nodwch y Cyfeirnod Unigryw y Trethdalwr (UTR) rydych yn ei ddefnyddio ar gyfer Hunanasesiad
error.sautr.invalid=,*,The Unique Taxpayer Reference (UTR) you use for Self Assessment must be 10 numbers,*,Rhaid i’r Cyfeirnod Unigryw y Trethdalwr (UTR) rydych yn ei ddefnyddio ar gyfer Hunanasesiad fod yn 10 rhif
error.companyutr.blank=,*,Enter your company's Unique Taxpayer Reference (UTR),*,Nodwch Gyfeirnod Unigryw y Trethdalwr (UTR) eich cwmni
error.companyutr.invalid=,*,Your company's Unique Taxpayer Reference (UTR) must be 10 numbers,*,Rhaid i Gyfeirnod Unigryw y Trethdalwr (UTR) eich cwmni fod yn 10 rhif
error.partnershiputr.blank=,*,Enter your partnership's Unique Taxpayer Reference (UTR),*,Nodwch Gyfeirnod Unigryw y Trethdalwr (UTR) eich partneriaeth
error.partnershiputr.invalid=,*,Your partnership's Unique Taxpayer Reference (UTR) must be 10 numbers,*,Rhaid i Gyfeirnod Unigryw y Trethdalwr (UTR) eich partneriaeth fod yn 10 rhif
error.llputr.blank=,*,Enter your partnership's Unique Taxpayer Reference (UTR),*,Nodwch Gyfeirnod Unigryw y Trethdalwr (UTR) eich partneriaeth
error.llputr.invalid=,*,Your limited liability partnership's Unique Taxpayer Reference (UTR) must be 10 numbers,*,Rhaid i Gyfeirnod Unigryw y Trethdalwr (UTR) eich partneriaeth atebolrwydd cyfyngedig fod yn 10 rhif
error.client.sautr.blank=,*,Enter the client's Self Assessment Unique Taxpayer Reference (UTR),*,Nodwch Gyfeirnod Unigryw y Trethdalwr (UTR) y cleient ar gyfer Hunanasesiad
error.client.sautr.invalid=,*,Self Assessment Unique Taxpayer Reference (UTR) must be 10 numbers,*,Rhaid i Gyfeirnod Unigryw y Trethdalwr (UTR) ar gyfer Hunanasesiad fod yn 10 rhif
error.crn.empty=,*,Enter the company registration number of your business,*,Nodwch rif cofrestru cwmni eich busnes
error.crn.invalid=,*,"Company registration number must be 8 numbers, or 2 letters followed by 6 numbers",*,"Rhaid i’r rhif cofrestru cwmni fod yn 8 rhif, neu’n 2 lythyren wedi’u dilyn gan 6 rhif"
error.business-name.empty =,*, Enter your business name,*,Nodwch enw eich busnes
error.business-name.invalid =,*," Business name must only include letters a to z, numbers, commas, full stops, apostrophes, hyphens, forward slashes, and spaces",*,"Rhaid i enw’r busnes gynnwys dim ond y llythrennau a-z, rhifau, comas, atalnodau llawn, collnodau, blaenslaesau, a bylchau"
error.business-name.maxlength =,*, Business name must be 40 characters or less,*,Rhaid i enw’r busnes fod yn 40 o gymeriadau neu lai
error.business-email.empty=,*,Enter your business email address,*,Nodwch gyfeiriad e-bost eich busnes
error.confirm-business-value.invalid=,*,Please choose one of the below options,*,Dewiswch un o’r opsiynau isod
error.summary.heading=,*,There is a problem,*,Mae problem wedi codi
error.prefix=,*,Error:,*,Gwall:
error.nino.empty=,*,Enter your National Insurance number,*,Nodwch eich rhif Yswiriant Gwladol
error.nino.invalid=,*,Enter a National Insurance number in the correct format,*,Nodwch rif Yswiriant Gwladol yn y fformat cywir
error.saAgentCode.invalid=,*,Self Assessment agent code must only include letters and numbers,*,Rhaid i’r cod asiant Hunanasesiad gynnwys dim ond llythrennau a rhifau
error.saAgentCode.blank=,*,Enter a Self Assessment agent code,*,Nodwch god asiant Hunanasesiad
error.saAgentCode.length=,*,"Self Assessment agent code must be 6 characters, like SA1234",*,"Rhaid i’r cod asiant Hunanasesiad fod yn 6 o gymeriadau, megis SA1234"
error.moneyLaunderingCompliance.amlscode.empty=,*,Select the name of your money laundering supervisory body from the list,*,Dewiswch enw eich corff goruchwylio gwyngalchu arian o’r rhestr
error.moneyLaunderingCompliance.amlscode.invalid=,*,Select the name of your money laundering supervisory body from the list,*,Dewiswch enw eich corff goruchwylio gwyngalchu arian o’r rhestr
error.moneyLaunderingCompliance.membershipNumber.empty=,*,Enter your membership number,*,Nodwch eich rhif aelodaeth
error.moneyLaunderingCompliance.membershipNumber.invalid=,*,Enter your membership number,*,Nodwch eich rhif aelodaeth
error.moneyLaunderingCompliance.date.empty=,*,Enter the date your membership expires,*,Nodwch y dyddiad y mae’ch aelodaeth yn dod i ben
error.moneyLaunderingCompliance.day.empty=,*,The date your membership expires must include a day,*,Rhaid i’r dyddiad y daw’ch aelodaeth i ben gynnwys diwrnod 
error.moneyLaunderingCompliance.day.month.empty=,*,The date your membership expires must include a day and a month,*,Rhaid i’r dyddiad y daw’ch aelodaeth i ben gynnwys diwrnod a mis
error.moneyLaunderingCompliance.day.year.empty=,*,The date your membership expires must include a day and a year,*,Rhaid i’r dyddiad y daw’ch aelodaeth i ben gynnwys diwrnod a blwyddyn
error.moneyLaunderingCompliance.month.year.empty=,*,The date your membership expires must include a month and a year,*,Rhaid i’r dyddiad y daw’ch aelodaeth i ben gynnwys mis a blwyddyn
error.moneyLaunderingCompliance.month.empty=,*,The date your membership expires must include a month,*,Rhaid i’r dyddiad y daw’ch aelodaeth i ben gynnwys mis
error.moneyLaunderingCompliance.year.empty=,*,The date your membership expires must include a year,*,Rhaid i’r dyddiad y daw’ch aelodaeth i ben gynnwys blwyddyn
error.moneyLaunderingCompliance.date.invalid=,*,Enter a real date,*,Nodwch ddyddiad go iawn
error.moneyLaunderingCompliance.date.past=,*,The date your membership expires must be in the future,*,Rhaid i’r dyddiad y daw’ch aelodaeth i ben fod yn y dyfodol
error.moneyLaunderingCompliance.date.before=,*,The date your membership expires must be within 13 months of today,*,Rhaid i’r dyddiad y daw’ch aelodaeth i ben fod o fewn 13 mis i heddiw
,*,,*,
error.check-amls-value.invalid=,*,Select yes if you are registered with a money laundering supervisory body,*,Dewiswch ‘Iawn’ os ydych wedi cofrestru gyda chorff goruchwylio gwyngalchu arian
error.check-amlsAppliedFor-value.invalid=,*,Select yes if you are applied to register for money laundering supervision with HMRC,*,Dewiswch ‘Iawn’ os ydych wedi gwneud cais i CThEM i gofrestru ar gyfer goruchwyliaeth gwyngalchu arian
,*,,*,
error.amls.pending.appliedOn.date.empty=,*,Enter the date you applied,*,Nodwch y dyddiad y gwnaethoch gais 
error.amls.pending.appliedOn.day.empty=,*,The date you applied must include a day,*,Rhaid i’r dyddiad y gwnaethoch gais gynnwys diwrnod
error.amls.pending.appliedOn.day.month.empty=,*,The date you applied must include a day and a month,*,Rhaid i’r dyddiad y gwnaethoch gais gynnwys diwrnod a mis
error.amls.pending.appliedOn.day.year.empty=,*,The date you applied must include a day and a year,*,Rhaid i’r dyddiad y gwnaethoch gais gynnwys diwrnod a blwyddyn
error.amls.pending.appliedOn.month.year.empty=,*,The date you applied must include a month and a year,*,Rhaid i’r dyddiad y gwnaethoch gais gynnwys mis a blwyddyn
error.amls.pending.appliedOn.month.empty=,*,The date you applied must include a month,*,Rhaid i’r dyddiad y gwnaethoch gais gynnwys mis
error.amls.pending.appliedOn.year.empty=,*,The date you applied must include a year,*,Rhaid i’r dyddiad y gwnaethoch gais gynnwys blwyddyn
error.amls.pending.appliedOn.date.invalid=,*,Enter a real date,*,Nodwch ddyddiad go iawn
error.amls.pending.appliedOn.date.too-old=,*,The date you applied must be after {0},*,Rhaid i’r dyddiad y gwnaethoch gais fod ar ôl {0}
error.amls.pending.appliedOn.date.cannot-be-in-future=,*,The date you applied must be today or in the past,*,Rhaid i’r dyddiad y gwnaethoch gais fod heddiw neu yn y gorffennol
,*,,*,
##Modifying address,*,,*,
address.form.with-errors.error.summary =,*, Please check the following:,*,Gwiriwch y canlynol:
address.form.with-errors.heading =,*, Enter address,*,Nodwch gyfeiriad
address.form.with-errors.address_line_1 =,*, Address line 1,*,Llinell cyfeiriad 1
address.form.with-errors.address_line_2 =,*, Address line 2,*,Llinell cyfeiriad 2
address.form.with-errors.address_line_3 =,*, Address line 3,*,Llinell cyfeiriad 3
address.form.with-errors.town =,*, Town,*,Tref
address.form.with-errors.postcode =,*, Postcode,*,Cod post
address.form.with-errors.button.confirm_address=,*, Confirm address,*,Cadarnhewch y cyfeiriad
,*,,*,
##Confirm business,*,,*,
confirmBusiness.title=,*,Is this your business?,*,Ai dyma’ch busnes?
confirmBusiness.content.utr=,*,"These are the details we hold for Unique Taxpayer Reference (UTR) <strong class=""bold"">{0}</strong>. You will be able to change these details in a moment for your agent services account.",*,"Dyma’r manylion sydd gennym ar gyfer Cyfeirnod Unigryw y Trethdalwr (UTR) <strong class=""bold"">{0}</strong>. Byddwch yn gallu newid y manylion hyn mewn eiliad ar gyfer eich cyfrif gwasanaethau asiant."
confirmBusiness.option.yes=,*,Yes,*,Iawn
confirmBusiness.option.no=,*,No - I want to enter a different UTR,*,Na – hoffwn nodi UTR gwahanol
confirmBusiness.error.no-radio-selected=,*,Select yes if this is your business,*,Dewiswch ‘Iawn’ os mai dyma’ch busnes
,*,,*,
#No agency found,*,,*,
noAgencyFound.title=,*,There is a problem,*,Mae problem wedi codi
noAgencyFound.p1=,*,We could not find any records matching the details you entered.,*,Nid oeddem yn gallu dod o hyd i unrhyw gofnodion sy’n cyd-fynd â’r manylion a nodwyd gennych.
noAgencyFound.p2=,*,Check the details and try again.,*,Gwiriwch y manylion a rhowch gynnig arall arni.
,*,,*,
#Already subscribed,*,,*,
alreadySubscribed.title=,*,Your business already has an agent services account,*,Mae gan eich busnes gyfrif gwasanaethau asiant eisoes
alreadySubscribed.p1=,*,Contact your administrator to get access to your business's agent services account.,*,Cysylltwch â’ch gweinyddwr i gael mynediad at gyfrif gwasanaethau asiant eich busnes.
,*,,*,
#Existing (temp store) journey found for entered UTR,*,,*,
existingJourneyFound.p1=,*,Your business has already started creating an agent services account using a different Government Gateway user ID.,*,Mae eich busnes eisoes wedi dechrau creu cyfrif gwasanaethau asiant gan ddefnyddio Dynodydd Defnyddiwr (ID) gwahanol ar gyfer Porth y Llywodraeth.
existingJourneyFound.p2=,*,You can only create one account for your business.,*,Gallwch ond creu un cyfrif ar gyfer eich busnes.
existingJourneyFound.p3=,*,"To finish this step, sign in again with the user ID you used to start creating your agent services account.",*,"I orffen y cam hwn, mewngofnodwch eto gyda’r Dynodydd Defnyddiwr (ID) a ddefnyddiwyd gennych i ddechrau creu eich cyfrif gwasanaethau asiant."
,*,,*,
#Task list,*,,*,
task-list.header=,*,Create an agent services account,*,Creu cyfrif gwasanaethau asiant
task-list.subheader=,*,Complete each section in turn. You can save your progress as you go.,*,Cwblhewch bob adran yn ei thro. Gallwch gadw’ch cynnydd wrth fynd yn eich blaen.
task-list.1.number=,*,1,*,1
task-list.amlsTask.header=,*,Enter your money laundering compliance details,*,Nodwch eich manylion cydymffurfiad gwyngalchu arian
task-list.amlsTask=,*,Enter your money laundering compliance details,*,Nodwch eich manylion cydymffurfiad gwyngalchu arian
task-list.2.number=,*,2,*,2
task-list.mappingTask.header=,*,Copy across your existing client relationships,*,Copïwch ar draws eich perthnasoedd presennol â chleientiaid
task-list.mappingTask=,*,Copy across VAT and Self Assessment clients to your new account,*,Copïwch eich cleientiaid Hunanasesiad a TAW presennol ar draws i’ch cyfrif newydd
task-list.3.number=,*,3,*,3
task-list.createIDTask.header=,*,Create your new user ID,*,Crëwch eich Dynodydd Defnyddiwr (ID) newydd
task-list.createIDTask=,*,Create your user ID for your agent services account,*,Crëwch eich Dynodydd Defnyddiwr (ID) ar gyfer eich cyfrif gwasanaethau asiant
task-list.4.number=,*,4,*,4
task-list.checkAnswersTask.header=,*,Check your answers and create your account,*,Gwiriwch eich atebion a chrëwch eich cyfrif
task-list.checkAnswersTask=,*,You can check your answers once you have completed the other sections.,*,Gallwch wirio’ch atebion ar ôl i chi gwblhau’r adrannau eraill.
task-list.completed=,*,COMPLETED,*,WEDI’I CHWBLHAU
,*,,*,
#Saved Progress,*,,*,
saved-progress.title=,*,Your progress has been saved for 30 days,*,Cedwir eich cynnydd am 30 diwrnod
saved-progress.p1=,*,What you need to do next,*,Yr hyn y mae angen i chi ei wneud nesaf
saved-progress.p2=,*,You need to come back and complete this form within 30 days.,*,Mae’n rhaid i chi ddod yn ôl a chwblhau’r ffurflen hon cyn pen 30 diwrnod.
saved-progress.p3=,*,"To complete this form later, go to the {0} on GOV.UK and sign in to this service again.",*,"I gwblhau’r ffurflen hon yn nes ymlaen, ewch i’r {0} ar GOV.UK a mewngofnodi i’r gwasanaeth hwn eto."
saved-progress.link=,*,guidance page about creating an agent services account (opens in a new window or tab),*,tudalen arweiniad yngl?n â chreu cyfrif gwasanaethau asiant (yn agor ffenestr neu dab newydd)
saved-progress.p4=,*,You will need to sign in with the same Government Gateway user ID you used when you started filling out this form.,*,Bydd angen i chi fewngofnodi gyda’r un Dynodydd Defnyddiwr (ID) ar gyfer Porth y Llywodraeth a ddefnyddioch wrth ddechrau llenwi’r ffurflen hon.
saved-progress.continue=,*,Continue where you left off,*,Ailgydio ynddi o ble’r oeddech y tro diwethaf
saved-progress.finish=,*,Finish and sign out,*,Gorffen ac allgofnodi
,*,,*,
#Sign in check,*,,*,
sign-in-check.header=,*,You have signed in with you user ID for your HMRC online services for agents,*,Rydych wedi mewngofnodi i’ch cyfrif gwasanaethau ar-lein CThEM ar gyfer asiantau gan ddefnyddio’ch Dynodydd Defnyddiwr (ID)
sign-in-check.p1=,*,To continue to your Agent Services account you need to log in with the user ID you created when you signed up.,*,Er mwyn mynd ymlaen at eich cyfrif Gwasanaethau Asiant mae angen i chi fewngofnodi gyda’r Dynodydd Defnyddiwr (ID) y bu i chi ei greu pan wnaethoch gofrestru.
sign-in-check.sign-out.link=,*,Sign out.,*,Allgofnodi.
sign-in-check.p2=,*,If you do not have an Agent services account,*,"Os nad oes gennych gyfrif gwasanaethau asiant, "
sign-in-check.create.link=,*,you need to create one.,*,mae angen i chi greu un.
,*,,*,
#Check business type,*,,*,
businessType.title=,*,What type of business are you?,*,Pa fath o fusnes ydych chi?
businessType.option.sole-trader=,*,Sole trader,*,Unig fasnachwr
businessType.option.limited-company=,*,Limited company,*,Cwmni cyfyngedig
businessType.option.partnership=,*,Partnership,*,Partneriaeth
businessType.option.partnership-llp=,*,Limited liability partnership (LLP),*,Partneriaeth Atebolrwydd Cyfyngedig (PAC)
businessType.option.invalid=,*,None of these types of business,*,Dim un o’r mathau hyn o fusnes
businessType.progressive.title=,*,My business type is not listed here,*,Nid yw fy math o fusnes wedi’i restru yma
businessType.progressive.content.p1=,*,"You can only get an agent services account if your business is a sole trader, limited company, partnership or limited liability partnership.",*,"Dim ond os yw’ch busnes yn unig fasnachwr, yn gwmni cyfyngedig, yn bartneriaeth neu’n bartneriaeth atebolrwydd cyfyngedig y gallwch gael cyfrif gwasanaethau asiant."
businessType.progressive.content.link=,*,Finish and sign out,*,Gorffen ac allgofnodi
businessType.error.invalid-choice =,*," Select if your business type is limited company, sole trader, partnership or limited liability partnership (LLP)",*,"Dewiswch a yw’ch math o fusnes yn gwmni cyfyngedig, yn unig fasnachwr, yn bartneriaeth neu’n bartneriaeth atebolrwydd cyfyngedig (PAC)"
,*,,*,
#UTR details page,*,,*,
utr.title=,*,What is the Unique Taxpayer Reference (UTR) of your company?,*,Beth yw Cyfeirnod Unigryw y Trethdalwr (UTR) eich cwmni?
utr.header.sole_trader=,*,What is your Self Assessment Unique Taxpayer Reference (UTR)?,*,Beth yw’ch Cyfeirnod Unigryw y Trethdalwr (UTR) ar gyfer Hunanasesiad?
utr.header.limited_company=,*,What is your Corporation Tax Unique Taxpayer Reference (UTR)?,*,Beth yw’ch Cyfeirnod Unigryw y Trethdalwr (UTR) ar gyfer Treth Gorfforaeth?
utr.header.partnership=,*,What is the Unique Taxpayer Reference (UTR) of your partnership?,*,Beth yw Cyfeirnod Unigryw y Trethdalwr (UTR) eich partneriaeth?
utr.header.llpCorporateMember=,*,What is your Corporation Tax Unique Taxpayer Reference (UTR)?,*,Beth yw’ch Cyfeirnod Unigryw y Trethdalwr (UTR) ar gyfer Treth Gorfforaeth?
utr.header.llpIndividual=,*,What is your Self Assessment Unique Taxpayer Reference (UTR)?,*,Beth yw’ch Cyfeirnod Unigryw y Trethdalwr (UTR) ar gyfer Hunanasesiad?
,*,,*,
utr.description.start=,*,"This is 10 numbers, for example 1234567890. It will be on tax returns and other letters",*,"Rhif 10 digid yw hwn, er enghraifft 1234567890. Bydd hwn i’w weld ar Ffurflenni Treth a llythyrau eraill"
utr.description.about.sole_trader=,*,about Self Assessment.,*,yngl?n â Hunanasesiad.
utr.description.about.limited_company=,*,about Corporation Tax.,*,yngl?n â Threth Gorfforaeth.
utr.description.about.partnership=,*,about Self Assessment.,*,yngl?n â Hunanasesiad.
utr.description.about.llpCorporateMember=,*,about Corporation Tax.,*,yngl?n â Threth Gorfforaeth.
utr.description.about.llpIndividual=,*,about Self Assessment.,*,yngl?n â Hunanasesiad.
utr.description.end=,*,"It may be called 'reference', 'UTR' or 'official use'.",*,"Efallai y cyfeirir ato gan ddefnyddio’r geiriau ‘cyfeirnod’, ‘UTR’ neu ‘defnydd swyddogol’."
,*,,*,
utr.find-lost=,*,Find a lost UTR (opens in a new window or tab),*,Dod o hyd i UTR coll (yn agor ffenestr neu dab newydd)
,*,,*,
#CRN details page,*,,*,
crn.title=,*,What is the company registration number of your business?,*,Beth yw rhif cofrestru cwmni eich busnes?
crn.hint=,*,"For example, 01234567 or SC123456",*,"Er enghraifft, 01234567 neu SC123456"
,*,,*,
#PartnerType page,*,,*,
partnerType.title=,*,What type of member are you in the limited liability partnership?,*,Pa fath o aelod ydych yn y bartneriaeth atebolrwydd cyfyngedig?
partnerType.option.corporate-member=,*,Corporate member,*,Aelod corfforaethol
partnerType.option.individual=,*,An individual,*,Unigolyn
,*,,*,
#Postcode page,*,,*,
postcode.sole_trader.title=,*,What is the postcode of your registered address?,*,Beth yw cod post eich cyfeiriad cofrestredig?
postcode.limited_company.title=,*,What is the postcode of your company's registered address?,*,Beth yw cod post cyfeiriad cofrestredig eich cwmni?
postcode.partnership.title=,*,What is the postcode of your partnership's registered address?,*,Beth yw cod post cyfeiriad cofrestredig eich partneriaeth?
postcode.llp.title=,*,What is the postcode of your limited liability partnership's registered address?,*,Beth yw cod post cyfeiriad cofrestredig eich partneriaeth atebolrwydd cyfyngedig?
,*,,*,
#Nino page,*,,*,
nino.title=,*,What is your National Insurance number?,*,Beth yw’ch rhif Yswiriant Gwladol?
nino.hint=,*,"It's on your National Insurance card, benefit letter, payslip or P60. For example, 'QQ 12 34 56 C'.",*,"Mae hwn ar eich cerdyn Yswiriant Gwladol, llythyr ynghylch budd-daliadau, slip cyflog neu P60. Er enghraifft, ‘QQ 12 34 56 C’."
,*,,*,
#Date of Birth page,*,,*,
date-of-birth.title=,*,What is your date of birth?,*,Beth yw’ch dyddiad geni?
date-of-birth.hint=,*,"For example, 31 3 1980",*,"Er enghraifft, 31 3 1980"
date-of-birth.empty=,*,Enter your date of birth,*,Nodwch eich dyddiad geni
date-of-birth.invalid=,*,Enter a real date of birth,*,Nodwch ddyddiad geni go iawn
date-of-birth.day.invalid=,*,Date of birth must include a valid day,*,Rhaid i’r dyddiad geni gynnwys diwrnod dilys
date-of-birth.day-month.empty=,*,Date of birth must include a day and month,*,Rhaid i’r dyddiad geni gynnwys diwrnod a mis
date-of-birth.day-year.empty=,*,Date of birth must include a day and year,*,Rhaid i’r dyddiad geni gynnwys diwrnod a blwyddyn
date-of-birth.month.invalid=,*,Date of birth must include a valid month,*,Rhaid i’r dyddiad geni gynnwys mis dilys
date-of-birth.year.invalid=,*,Date of birth must include a valid year,*,Rhaid i’r dyddiad geni gynnwys blwyddyn ddilys
date-of-birth.month-year.empty=,*,Date of birth must include a month and year,*,Rhaid i’r dyddiad geni gynnwys mis a blwyddyn
date-of-birth.must.be.past=,*,Date of birth must be in the past,*,Rhaid i’r dyddiad geni fod yn y gorffennol
date-of-birth.must.be.later.than.1900=,*,Date of birth must be later than 1 January 1900,*,Rhaid i’r dyddiad geni fod yn hwyrach nag 1 Ionawr 1900
,*,,*,
#Registered for VAT page,*,,*,
registered-for-vat.title=,*,Is your business registered for VAT?,*,A yw’ch busnes wedi’i gofrestru ar gyfer TAW?
registered-for-vat.option.yes=,*,Yes,*,Iawn
registered-for-vat.option.no=,*,No,*,Na
registered-for-vat.error.no-radio-selected=,*,Select yes if your business is registered for VAT,*,Dewiswch ‘Iawn’ os yw’ch busnes wedi’i gofrestru ar gyfer TAW
,*,,*,
#Vat Details page,*,,*,
vat-details.title=,*,Your VAT registration details,*,Eich manylion cofrestru TAW
vat-details.vrn.title=,*,VAT registration number,*,Rhif cofrestru TAW
vat-details.vrn.hint=,*,"For example, 123456789",*,"Er enghraifft, 123456789"
vat-details.reg-date.title=,*,VAT registration date,*,Dyddiad cofrestru TAW
vat-details.reg-date.hint=,*,"For example, 31 3 1980",*,"Er enghraifft, 31 3 1980"
vat-details.vrn.required=,*,Enter your VAT registration number,*,Nodwch eich rhif cofrestru TAW
vat-details.vrn.regex-failure=,*,VAT registration number must be 9 numbers,*,Rhaid i’r rhif cofrestru TAW fod yn 9 rhif
vat-details.regDate.required=,*,Enter your VAT registration date,*,Nodwch eich dyddiad cofrestru TAW
vat-details.regDate.invalid=,*,Enter a real VAT registration date,*,Nodwch ddyddiad cofrestru TAW go iawn
vat-details.regDate.day.invalid=,*,VAT registration date must include a valid day,*,Rhaid i’r dyddiad cofrestru TAW gynnwys diwrnod dilys
vat-details.regDate.day-month.empty=,*,VAT registration date must include a day and month,*,Rhaid i’r dyddiad cofrestru TAW gynnwys diwrnod a mis
